WATSON,610,Double,210,Quiet Living Area
WATSON,611,Single,147,Quiet Living Area
WATSON,612,Single,147,Quiet Living Area
WATSON,613,Triple,300,Quiet Living Area
WATSON,614,Double,255,Quiet Living Area
WATSON,615,Single,145,Quiet Living Area
WATSON,616,Single,150,Quiet Living Area
WATSON,617,Triple,263,Quiet Living Area
WATSON,618,Single,149,Quiet Living Area
WATSON,619,Single,149,Quiet Living Area
WATSON,701,Single,150,Quiet Living Area
WATSON,702,Single,147,Quiet Living Area
WATSON,703,Triple,270,Quiet Living Area
WATSON,704,Single,165,Quiet Living Area
WATSON,705,Single,163,Quiet Living Area
WATSON,706,Double,254,Quiet Living Area
WATSON,707,Triple,267,Quiet Living Area
WATSON,708,Single,149,Quiet Living Area
WATSON,709,Single,147,Quiet Living Area
WATSON,710,Double,210,Quiet Living Area
WATSON,711,Single,147,Quiet Living Area
WATSON,712,Single,147,Quiet Living Area
WATSON,713,Triple,300,Quiet Living Area
WATSON,714,Double,255,Quiet Living Area
WATSON,715,Single,145,Quiet Living Area
WATSON,716,Single,150,Quiet Living Area
WATSON,717,Triple,263,Quiet Living Area
WATSON,718,Single,149,Quiet Living Area
WATSON,719,Single,149,Quiet Living Area
